Id,SalePrice
1782,75892.27699188373
1783,128970.79049405061
1784,89289.22070806476
1785,146710.65816731472
1786,136947.80328793958
1787,145902.92000168972
1788,55445.168522491396
1789,100875.36916298397
1790,57188.1925022629
1791,205311.92306313693
1792,172356.5053348019
1793,134461.38662108924
1794,157898.08745057203
1795,145776.79819013475
1796,118143.18776522408
1797,104025.34979677825
1798,118181.8992802288
1799,108073.63443213755
1800,114432.4415666737
1801,128071.86911016365
1802,103181.99383042338
1803,154882.0500339432
1804,111147.69721922948
1805,128072.04333690304
1806,126860.0380489368
1807,140023.30498167005
1808,116690.3390926221
1809,122588.21185070275
1810,144783.39381313836
1811,146063.94961133963
1812,109389.3420621885
1813,150147.32534916536
1814,111054.82288985292
1815,33605.329719361
1816,105697.98741865679
1817,96757.15368821847
1818,168727.25743242132
1819,134198.2986755313
1820,13469.9377811148
1821,99198.32009397866
1822,144067.26279074934
1823,24667.113692873285
1824,138405.36322508514
1825,145026.18251899956
1826,84905.59118259378
1827,103966.46780589876
1828,139635.58381321465
1829,117032.79610854154
1830,148650.2001133283
1831,161172.34821431118
1832,27144.286236680597
1833,139516.02028113196
1834,101363.70855335915
1835,102426.44996395199
1836,154690.6648059584
1837,82182.9920849133
1838,116714.96944660673
1839,120517.49505535305
1840,133741.8063957737
1841,138107.09336644888
1842,-2572.382240571984
1843,150291.09494484466
1844,131944.20723098418
1845,148966.3890632012
1846,154009.94335848358
1847,165311.96684603594
1848,38910.4915770995
1849,80716.92973919172
1850,119702.51798026913
1851,159829.77281587076
1852,98239.29840575358
1853,120090.86562102905
1854,170581.91172697803
1855,179935.46952996776
1856,213081.98186813647
1857,89657.73008209666
1858,156871.23183396473
1859,119039.28928802306
1860,140858.05394861347
1861,117747.91649727873
1862,313612.23929474916
1863,298702.6881324723
1864,298731.2318696884
1865,372784.07777906855
1866,355304.08309210296
1867,210296.6452666765
1868,300564.346491285
1869,199923.94421047048
1870,218680.10109049213
1871,260711.05813071865
1872,166652.99941965684
1873,242843.0035304685
1874,156939.98034151897
1875,204218.91705104616
1876,205473.59965589677
1877,215031.05761583598
1878,197420.61661371228
1879,142734.45228777165
1880,148414.25902742887
1881,244342.70209988125
1882,239768.6383739311
1883,185822.802300334
1884,205138.7884534118
1885,252532.76024431482
1886,300017.0213867936
1887,212335.27696969907
1888,259527.89014758813
1889,164591.84793908475
1890,83304.43162744364
1891,98547.62709022165
1892,108974.73046268141
1893,146813.90043031506
1894,120566.91327459086
1895,143663.4839521244
1896,124567.50966544973
1897,110763.33787217159
1898,95568.10088527769
1899,160872.7640916428
1900,144350.82912606344
1901,209272.1332861057
1902,195635.33315192105
1903,226560.2423328462
1904,155729.88465000753
1905,220236.5775033023
1906,186498.3757021565
1907,242759.23761390307
1908,111685.83524454272
1909,120914.94589991882
1910,115732.20989477169
1911,250748.3702814033
1912,351048.531877206
1913,168269.62280952831
1914,75785.70312914635
1915,384404.67950098024
1916,67596.94787441779
1917,234044.04667756648
1918,126821.19021227928
1919,146354.13644942833
1920,159279.58733195768
1921,405015.94633140456
1922,349799.69858866464
1923,248458.9663847796
1924,235232.32675838086
1925,202106.28963544167
1926,403068.3129447902
1927,126352.9146879765
1928,179001.57179766166
1929,135393.38917203748
1930,124376.6644894778
1931,119706.78594830376
1932,127355.01090620438
1933,197215.01944908715
1934,197817.7208820228
1935,170923.55077831022
1936,218345.8694688694
1937,175700.39517700407
1938,166582.3163788572
1939,268786.43115020107
1940,205386.2184326637
1941,176386.26556325023
1942,189336.53062283286
1943,243216.66768231502
1944,405432.84963755077
1945,438682.987441507
1946,136165.52463074587
1947,333630.51013382984
1948,193599.05636708345
1949,233855.37278154757
1950,176741.42833316204
1951,241088.07063087713
1952,201164.85167023184
1953,175825.45427797013
1954,180404.312360308
1955,131818.64146626988
1956,320160.34202880884
1957,164584.81075624857
1958,277692.5537997818
1959,130655.48235793694
1960,82986.70184415716
1961,116720.95081327793
1962,98783.57291605149
1963,109741.69634339094
1964,114659.88513574729
1965,128654.35210801537
1966,147647.0654729478
1967,312179.2372383136
1968,447015.48453578603
1969,415241.77142455016
1970,423212.96589101356
1971,459209.4317958918
1972,372989.1454589906
1973,287396.5744802461
1974,354723.6312937135
1975,523001.21592379385
1976,270713.1379404104
1977,361462.9735519165
1978,354893.47312724305
1979,327532.6362054362
1980,200869.80442750241
1981,368701.7753559265
1982,214915.76286199785
1983,198467.10061725636
1984,176553.90781707218
1985,233844.37408658862
1986,215563.76795996237
1987,205543.8753552019
1988,168322.04471102916
1989,188715.42576216394
1990,209401.79023878358
1991,237046.3590892258
1992,221750.47420267476
1993,163317.2856786495
1994,241407.14242208103
1995,184346.7292784127
1996,277209.23345564195
1997,323711.1206181965
1998,339157.3389323153
1999,308622.8263572729
2000,332865.49307106604
2001,331213.42123734363
2002,256005.40735904343
2003,235796.3220600385
2004,275058.36290990846
2005,229294.62390559123
2006,218510.12277753412
2007,243786.2033559903
2008,234169.42379197478
2009,205398.9074050699
2010,186974.03723686893
2011,116890.88957765166
2012,173262.96164921307
2013,185229.2672744264
2014,192923.67252634998
2015,216875.49263592585
2016,191524.80521121927
2017,202762.9496415843
2018,92993.57845873846
2019,127946.56205113766
2020,65009.60784740932
2021,83399.67796591019
2022,223515.7030578925
2023,142888.38455641706
2024,307402.5451370436
2025,368592.5896321083
2026,170958.50469975063
2027,153448.36774840415
2028,153494.5223543102
2029,182799.18848810464
2030,275513.0209271824
2031,234645.04378007556
2032,263195.83253132895
2033,260993.975228042
2034,182316.77857643884
2035,235001.9364542543
2036,189865.77743744146
2037,216961.6077559699
2038,342050.58938543516
2039,224920.35404014803
2040,307276.82923716627
2041,320021.1260937802
2042,214561.71592329958
2043,188436.99891279935
2044,183306.29664698415
2045,217163.3700178599
2046,171631.07613032043
2047,138175.74575061508
2048,130483.20788255263
2049,137685.31088681496
2050,159905.76766166554
2051,89220.29304691567
2052,95839.70304777204
2053,142535.5489493605
2054,71708.33029696153
2055,191560.62828607686
2056,128500.68696880572
2057,94538.7792028334
2058,220141.5169407498
2059,117989.81754796664
2060,181144.47510725344
2061,176615.34400977453
2062,125659.59374917945
2063,108929.32639920624
2064,144800.97457774126
2065,81476.46463371554
2066,165379.43875359689
2067,92432.34533914356
2068,163063.46362871604
2069,93460.33644490983
2070,109515.76591907308
2071,98318.67601197553
2072,123046.60006803783
2073,126561.3702455369
2074,174560.74481703277
2075,169384.46549315058
2076,117852.18466407876
2077,174192.43427934614
2078,138467.2988183913
2079,126712.28308131512
2080,120570.32373509274
2081,129048.12633253961
2082,137430.27345795318
2083,158050.86618751028
2084,109401.03530163791
2085,111180.53591948534
2086,110636.19018289523
2087,112890.8563939452
2088,91887.86008669969
2089,71810.83168761944
2090,109164.68163663169
2091,134087.54813724966
2092,116999.23698220181
2093,172324.83712351264
2094,104986.23918672766
2095,178522.35246247862
2096,70943.91092141357
2097,92676.461134364
2098,178484.52596295293
2099,32082.740169356235
2100,50169.98594374534
2101,131723.04372344562
2102,125670.63213094846
2103,89181.95294696395
2104,143430.23609394795
2105,136023.45956004746
2106,56557.969852250055
2107,196504.09462774583
2108,132823.31612919617
2109,119406.55499586985
2110,137186.75523298688
2111,149441.8208890928
2112,147487.18171635974
2113,113957.2354731381
2114,105166.18647546871
2115,182011.4322492728
2116,120750.64757027927
2117,150508.6028565375
2118,126940.29352696244
2119,124691.60795600824
2120,74377.69799622204
2121,143430.00411581018
2122,136749.43378546718
2123,67764.03808824746
2124,174170.98191891552
2125,125283.86967989833
2126,142283.81013491197
2127,174331.3312803532
2128,130053.67269326671
2129,32980.59981163539
2130,154925.94387854397
2131,138090.59422681655
2132,114261.71424097591
2133,140346.48609640653
2134,122303.573736311
2135,110003.27160146557
2136,78948.98932195612
2137,107780.90222620258
2138,119179.99015563898
2139,136180.2944095812
2140,145017.43053296424
2141,168548.63126228953
2142,131468.74772794606
2143,159237.38982277876
2144,138024.45931020382
2145,134730.7300542692
2146,187563.69068358
2147,81963.23940111072
2148,100026.70004836429
2149,113633.39345651213
2150,222854.49271081766
2151,116107.08600884414
2152,212670.9133951713
2153,188407.3843647521
2154,94918.62097650365
2155,137856.6637399749
2156,274003.171684069
2157,239761.2173854705
2158,244386.31709876042
2159,228251.56739964147
2160,178515.9983532267
2161,226239.7213476511
2162,389439.10448803514
2163,368772.9219002311
2164,238186.16720945167
2165,188067.82210571464
2166,170109.47789751252
2167,237789.97937917095
2168,206164.18799938224
2169,195875.5353218093
2170,217721.486917668
2171,154694.12654680712
2172,138644.11394233088
2173,185807.23494745823
2174,226321.56196777598
2175,271074.2014282951
2176,321599.49539276893
2177,242980.46618680598
2178,207482.06214742354
2179,134857.81082129147
2180,242861.2064749861
2181,197815.47425925708
2182,226241.80328945682
2183,185411.57281078168
2184,119052.2986949907
2185,119216.61874573659
2186,184910.5219265724
2187,140327.1524035479
2188,152361.09206841837
2189,347486.1485213772
2190,103367.62047743838
2191,52027.639377605556
2192,95877.77643942056
2193,138758.90607401478
2194,88207.7590616148
2195,118173.15069017476
2196,99285.69066506648
2197,126763.25203508054
2198,161693.83869566457
2199,169808.66005248026
2200,146994.5298231377
2201,153170.82973170187
2202,201430.51195212954
2203,149142.53068345517
2204,213371.48791019412
2205,129684.58679748952
2206,176031.15310122026
2207,239657.6182430696
2208,259320.7066917129
2209,298610.79690086463
2210,124080.20491217852
2211,139457.86554232234
2212,133968.2413608951
2213,102257.87710369637
2214,150051.3585843185
2215,109080.16430149808
2216,183870.42400299397
2217,167988.43365649367
2218,75695.23192973586
2219,-41225.07038981453
2220,31408.314059510736
2221,384437.6347393231
2222,342647.95595435606
2223,271818.2441098254
2224,191590.58376531498
2225,97485.34937839166
2226,205113.28774499937
2227,182483.97761684086
2228,282663.7370491703
2229,251932.6119421944
2230,164676.03395243676
2231,217560.9860125955
2232,180121.647222879
2233,169617.25667407774
2234,240790.90237005817
2235,238379.5068214155
2236,259428.31234516524
2237,314562.45452659
2238,200444.87252875243
2239,104351.92390502265
2240,154973.83643714525
2241,129289.39262120772
2242,134365.94646493197
2243,120885.85090834301
2244,99984.70179103292
2245,122319.81304347859
2246,130504.71344542627
2247,117006.58731678457
2248,127249.39528557248
2249,109187.81252027406
2250,125259.4347245629
2251,101586.75751545292
2252,211696.1892799239
2253,165164.88804667926
2254,191670.05269334893
2255,194679.26079272432
2256,169891.79418847407
2257,226934.77431697285
2258,151016.28396091523
2259,184007.40154242903
2260,133548.76401761966
2261,215291.02599489695
2262,249117.77554423866
2263,405383.96643003874
2264,476151.9301001625
2265,126889.65822717539
2266,350577.4711732275
2267,411234.77065427287
2268,466879.0635104307
2269,134573.1849258469
2270,179379.99917003987
2271,213377.59928081228
2272,192677.1330019955
2273,146839.42228705966
2274,184853.56435443164
2275,181348.12329773224
2276,206153.2112518373
2277,189067.07383221696
2278,157784.6070386648
2279,154411.97140930302
2280,96613.48337321395
2281,154214.0272153128
2282,163653.48765675566
2283,117141.58481747392
2284,133051.55170162802
2285,160137.47833145718
2286,125037.50877601164
2287,396512.95862838737
2288,292018.54872030223
2289,364241.8190911408
2290,457618.12410029274
2291,366551.5153018321
2292,433624.5881505768
2293,483721.56348702457
2294,410914.8895878941
2295,460654.52322111715
2296,300029.27309485775
2297,391555.49903588113
2298,390353.40768629615
2299,359570.1104777041
2300,343150.5234167353
2301,332502.96706979146
2302,258372.31109201518
2303,242043.33208790145
2304,251907.03320774803
2305,216375.99846762558
2306,207673.46146655246
2307,208888.55173174548
2308,227146.46762393406
2309,314235.3932471118
2310,209937.34596560185
2311,214592.0209674309
2312,178981.8772302196
2313,169772.99670094298
2314,187485.46583146328
2315,180973.0757075765
2316,204245.25376543868
2317,203122.94061972114
2318,190251.1751647568
2319,189499.34677374334
2320,187720.06706610604
2321,243037.7942818581
2322,194742.71816827962
2323,194638.73830542224
2324,175702.8201496997
2325,214506.21182384295
2326,170744.52656450332
2327,202341.2759161665
2328,225420.52965655335
2329,189668.77260655147
2330,183081.99232104517
2331,344931.9454476721
2332,408876.088477177
2333,335070.89293029247
2334,288249.2197409579
2335,297178.95603048627
2336,334947.4581601384
2337,204316.67022768426
2338,257017.81824991296
2339,216546.18493615653
2340,404341.52846629167
2341,212601.76323929607
2342,227015.5224537833
2343,217699.94245803228
2344,227517.05146475183
2345,219267.910506102
2346,212718.83852888676
2347,210374.57643804213
2348,244836.01258435956
2349,194575.1805628265
2350,320694.3245301128
2351,298488.43558016483
2352,251038.3211566768
2353,266696.1477453796
2354,166790.39658716126
2355,148399.9171417387
2356,139542.13177198637
2357,193288.58386578615
2358,207242.68686745985
2359,118488.10431160883
2360,95949.80439105087
2361,158349.1367942422
2362,267199.3174472273
2363,137565.6508456014
2364,139049.46219874418
2365,198427.38076720707
2366,191078.7002466483
2367,219054.72391738935
2368,227457.1085430741
2369,214928.6804167713
2370,170442.85521067033
2371,174595.52408968285
2372,194621.65372573386
2373,286999.55967678875
2374,301565.67361590144
2375,222526.39784472276
2376,295604.69252998725
2377,347409.4325238029
2378,156328.38119895812
2379,236419.35810137476
2380,150993.56461615657
2381,181886.46547175985
2382,204910.5448481277
2383,200479.47294723714
2384,243030.86734173176
2385,152115.1414147045
2386,126561.58549945777
2387,135642.14438814926
2388,96438.29750853016
2389,113314.46820000814
2390,150784.23455749848
2391,152096.68042375584
2392,118250.97703168294
2393,183810.93241427207
2394,151627.59403173195
2395,220671.9595464168
2396,141182.71125312446
2397,228374.6653707805
2398,130712.96022394387
2399,70149.77720493251
2400,48065.16900330249
2401,144978.37266968546
2402,128547.35112610151
2403,147713.4038128139
2404,146546.69315368024
2405,149205.4759635884
2406,140535.92797308625
2407,127835.03307889364
2408,102976.97525657101
2409,98387.60342894151
2410,180667.83349980653
2411,112062.5952068507
2412,159015.45596478373
2413,122101.61770965568
2414,189400.8676593616
2415,141906.98514503898
2416,138249.59890525084
2417,139913.54001012677
2418,136091.6890859373
2419,131878.5702784575
2420,114142.75423808035
2421,174463.85693689063
2422,110350.07382355555
2423,111336.47098450465
2424,128124.5578059769
2425,242798.58044915056
2426,114984.55399726589
2427,126870.07619840864
2428,190527.48318118165
2429,99889.04705375328
2430,131531.81927697727
2431,93885.88601030133
2432,140233.56986792388
2433,150311.40782909442
2434,148117.91481192887
2435,166975.48775245575
2436,93714.07805283097
2437,108763.36882004909
2438,116534.74761176748
2439,88976.32589539324
2440,121357.68680466422
2441,105822.30211726166
2442,92782.17421174145
2443,142999.51331691726
2444,123121.71840983254
2445,70990.7415014881
2446,150229.24265316897
2447,183684.99757776826
2448,123117.36737337579
2449,96395.70051876806
2450,162525.23030359866
2451,102246.2342877921
2452,219045.11016542412
2453,77208.22022559668
2454,89053.0900340901
2455,104139.18681367743
2456,174189.29478069977
2457,153060.8289369218
2458,128223.95608104265
2459,120153.05618066786
2460,133565.49874755126
2461,120455.68958598834
2462,133883.0578745649
2463,124138.4146121447
2464,208644.05913054812
2465,139503.61389918675
2466,116290.83114856975
2467,115646.59710846457
2468,93672.49820263291
2469,104003.69404008205
2470,241752.06620835507
2471,231145.92813274535
2472,196391.85973253218
2473,133077.77459249838
2474,76219.6074515433
2475,219685.92745289032
2476,112332.94868995459
2477,117038.8866629078
2478,163650.2180076635
2479,90373.71366737288
2480,178315.64720697008
2481,123140.46323286816
2482,110833.75539976018
2483,109451.07936146078
2484,124277.83564508462
2485,117127.23464441439
2486,159693.80155223084
2487,187709.64006127452
2488,158170.19825065925
2489,155490.91771762143
2490,129415.86382239137
2491,77766.33561069879
2492,178188.7586337626
2493,143535.6870937292
2494,137296.9028953472
2495,67569.24433539886
2496,221583.20830801077
2497,172689.6310457745
2498,118525.08995516475
2499,92443.28675292511
2500,150031.7839496422
2501,152522.90892383517
2502,154188.8391341034
2503,92642.83941884618
2504,239115.66570365126
2505,228332.58907756073
2506,247726.70113964053
2507,284900.27193082095
2508,245541.74983386754
2509,208487.31225751835
2510,202674.49383528274
2511,174728.57264162478
2512,221512.4169183146
2513,209197.76604351515
2514,315101.0577840432
2515,169334.44633551716
2516,165256.79525733943
2517,148178.13703580073
2518,159307.423655507
2519,246478.68907236366
2520,215086.9356866753
2521,188529.17557063847
2522,222427.83238940215
2523,125013.47368758827
2524,133581.0993679589
2525,159747.17885621657
2526,158426.67490058392
2527,112843.90355102129
2528,168760.36502567917
2529,176626.88180486346
2530,120944.42740132022
2531,276655.58924091747
2532,223017.98620563772
2533,196877.01362297958
2534,261857.44830253447
2535,289324.67086420004
2536,209057.1241266982
2537,262612.95223143516
2538,183438.35439095786
2539,174713.58962528076
2540,186312.9618549331
2541,171555.27151630784
2542,164378.2463814476
2543,118874.1693646792
2544,122923.12572390621
2545,133841.19111564304
2546,133884.00348507444
2547,139901.19956227072
2548,171197.12366314235
2549,153713.62453321036
2550,789490.9408921504
2551,137359.32329591128
2552,146058.74963073127
2553,57793.087491711354
2554,77905.10244946522
2555,98110.69239947741
2556,96412.97584704953
2557,107047.51208326302
2558,236900.52725677408
2559,161468.1013848702
2560,162488.68674821517
2561,142017.57221717582
2562,170597.16477162018
2563,167898.703737087
2564,199286.83043411473
2565,154922.00750116457
2566,184329.1353634295
2567,137406.60174934732
2568,235495.20555907296
2569,252601.18798340246
2570,108650.9867285394
2571,213958.1052976654
2572,167007.84775847074
2573,228444.60841816157
2574,298347.7652994996
2575,141287.5318838305
2576,172842.83695886759
2577,174509.84721265256
2578,73717.58057356553
2579,25375.251443850804
2580,102328.10364846286
2581,140365.22422894667
2582,138189.13465592853
2583,315804.1475496508
2584,182359.79165784354
2585,182676.9591628694
2586,223042.8192495213
2587,206501.2844094099
2588,148811.81486972485
2589,145888.09236640768
2590,189047.365889249
2591,239098.2550974486
2592,223964.94134214576
2593,270355.5108202131
2594,182428.9588842399
2595,209107.1871015306
2596,282667.2039870939
2597,195485.75177398277
2598,285720.33216132986
2599,376739.0619076768
2600,192161.90886129523
2601,165679.98974905416
2602,66235.51445128676
2603,90833.39468338982
2604,84282.05335717877
2605,51985.94029251768
2606,125140.34888276337
2607,211184.84555628168
2608,180735.83143458862
2609,149330.3859154233
2610,109419.40503994841
2611,207336.5622578991
2612,143937.12306826783
2613,114719.38199245985
2614,106965.35772191382
2615,165614.5497176193
2616,139840.1918870997
2617,218094.0409866069
2618,226419.78986708928
2619,210705.6822694459
2620,195854.51930814757
2621,178547.12028318463
2622,186712.9458316461
2623,244862.63828772743
2624,280853.0620532713
2625,307513.5773987272
2626,180327.69529731025
2627,184513.61377496485
2628,496397.536555123
2629,526957.2910472814
2630,393532.4135563449
2631,484318.2125635916
2632,438488.8928107636
2633,337528.8952310975
2634,454706.9392255616
2635,156527.00208630544
2636,166866.19687309797
2637,190076.15819209098
2638,282516.576894828
2639,189639.091053579
2640,163675.28109611984
2641,87790.4493882927
2642,176207.22764640598
2643,108303.35063554128
2644,113339.18920253357
2645,114918.38278686692
2646,95725.18731516988
2647,113145.31855033906
2648,171562.37562968826
2649,148801.54991073086
2650,143438.4853205437
2651,135138.92640707188
2652,398693.8178748388
2653,254310.24759238493
2654,279824.1618233002
2655,430932.54083053954
2656,333220.61674257874
2657,377566.9191490367
2658,345243.63099734887
2659,332442.8281799874
2660,369249.42662617174
2661,378712.248057901
2662,405053.9201443189
2663,271701.03931753634
2664,304559.52875958453
2665,343301.53779962816
2666,292009.96850965987
2667,177856.76458557803
2668,182525.90500587635
2669,195483.9585317672
2670,277913.3096216528
2671,186062.2964973221
2672,191591.31825906353
2673,208311.0046161507
2674,206892.94700567317
2675,186968.35535048583
2676,183729.0087098181
2677,214015.6634020498
2678,270311.5888659518
2679,281014.132743036
2680,293613.5943860706
2681,422860.26695577166
2682,337393.5721430147
2683,522897.32416186883
2684,338276.50261861755
2685,366811.0953781219
2686,248411.60664229578
2687,312789.8304504826
2688,211665.36198238304
2689,209623.71159584034
2690,407278.43385630683
2691,198372.76742044638
2692,163374.93163329596
2693,212137.44469297613
2694,137290.78149508947
2695,199366.03304894123
2696,187580.85242145855
2697,204370.95717053258
2698,205824.86466931505
2699,170885.1961604002
2700,145207.27554047995
2701,126757.1137798572
2702,72791.95292189057
2703,81788.5805023117
2704,150496.7088939177
2705,104702.44849819642
2706,74228.2750819634
2707,97275.60492240418
2708,151710.75812401302
2709,118457.23065038871
2710,140642.21959125268
2711,341452.3737162964
2712,431171.8779551611
2713,167779.13502378337
2714,147153.05672206366
2715,188134.43608510616
2716,124356.0404412679
2717,204164.06165843143
2718,215839.35647296903
2719,140293.2214045557
2720,168728.40625621125
2721,122721.90298874845
2722,142381.8266521542
2723,126118.00382444836
2724,115060.55966298009
2725,123374.49911316784
2726,156731.55808020223
2727,183144.88589922164
2728,172646.17753792988
2729,151074.0184476092
2730,157048.84596072754
2731,121285.31467944663
2732,138353.96143833708
2733,163031.75853648948
2734,128869.40042222421
